NU_INSCRICAO,NU_NOTA_MT
2e4aa161f3b3cfc370ef03b4bdeb200e4fe23d65,471.0189814567566
429852d4cee9e8493c4c0f9b39041ce36f273902,-3274165187086.4863
6ad6009351c9509a0651c645a9b1fe17511f21a8,-3274165187162.3438
0c48fa375c471885cbf20a651c6667bd37722c7b,-3274165187121.5586
a1566334143f4bdfe6c9dbb7e9d081ba11cacd14,450.5418734550476
17588b6e96d3879ea23c2ca570e0836cd993ee07,406.0744204521179
dcc85bf9eef117aaa1c1de4619d9f2f52efd7b68,424.06582975387573
c5baf118bd7fba6fe5b151a3808e0a086a70a612,473.19116830825806
d2a0ab1bdcbb6a935f251251bd351bceded53443,-3274165187097.2065
2a025b7f161d1a3fb2aa71bcacb24ee8f309e3ec,-3274165187171.1313
77afc294bc91231448719e84c2172a01a8b14de6,569.788492679596
fe11eb3740005701931aba6ae42a0176c3b7bf94,618.5583958625793
ceda53a524cbd1c0255de4af3f829ec8e698851b,-3274165187125.126
f42ba849a8b102e802c1d4eb6471114bdf2c92ca,474.66081190109253
0e0f3edd6942644821f3a524324257f3a073ca2a,454.49908781051636
23e0b51ae405dcfdbf9b9916f9e55de4e3db6aff,458.0806574821472
f276df735911779a1ff5d835bcaf6d214d3effcb,480.56999254226685
20b09a8ae57394e6cad0a2dbe1e436fb41430166,527.4908480644226
298bcba6ae69f6f7d31a68dfce32acd5b1420b65,512.2966456413269
6caf3bb3d3d47b7e0f94d38d2a9df42983baea52,480.38988065719604
f948ef2230e786ef593c7c4a86e47620453ae8cc,529.6443629264832
eeecb5149ff0cbf59351b2a42b5d71814fee6158,481.43615674972534
ac2e0816e652cf5260cb45260a9db9a29833b15a,481.3223214149475
f8413a0ac36dc1a0a59b0773d379e6214bff12a3,-3274165187148.1143
1a9819a1016e7e93f904c44fc6941801552e27fb,442.31780099868774
2a13cec7699aceeeddef567b3cf896c1e9365cab,568.0298495292664
62ec1107cb4bd781ac13c6e4e7a0e44f27f316ee,445.73195695877075
a3d09f8b1233436ca38409f8c2127f3a57049cb3,462.2218928337097
2a289379a56b3fccb4f825808cb8cb62e3464de4,512.5242686271667
14a62b2ff36bc2ba66fcb6b4a2401359866b1435,447.328528881073
f1f40995a03ec646ede76673c4058d4286ee5d86,635.7052035331726
ea4d2f256b094b4414574ea67320c3e2204fac10,485.6367335319519
205142cfb5053b476483020f0128e68d0ff66a4f,452.34419202804565
974537a130b3e5947e0d114c2624859b10affa6e,544.0742945671082
511409d7b89bbdc33908a9f7d8a88281725d30f7,625.9005885124207
2fffc2354ce66a2749250070ce91113dfb3d29eb,469.74166345596313
8ae80d6ac3e2828514467c5b6388ea1619ef001c,525.7299761772156
232129e63278dac8d9f82baaf23c3534bae396d3,-3274165187162.84
f5187e928a06df7f5893dad371d369addd05a751,421.2006859779358
e366080005222df476c35a67b0e008005e41916b,409.0509457588196
c1fa33596abab41bdd213972ae7f9da1e6c4c279,465.452269077301
d0d090255785236abb819b4381eccc5bb4fa8780,-3274165187127.4385
4eddf63f1894597b6fccb444d0b3af2fda07408f,505.58886671066284
98ed70e91cd47bada7c7e04874e67081b9c0a0fb,462.4430842399597
49350b0634798bde6649569eca496786e5d1bce7,590.5841012001038
e046ad101fdafcc2bff2938bc966371938895165,456.09965467453003
5f65e9cea038483e95b1571d789b04474742331a,-3274165187163.3213
722d97009100f6a48bafc0d06bf27c4df3d9d0c3,498.3913826942444
b17ced34952e5be0f0b3c21c873c8809467bfbea,-3274165187165.7114
9b674f2aa793e02aa4cc1014cdf367ecb60b3553,643.3739533424377
803162024415686a9cdd15cbce5ab265be727de1,419.25646924972534
18c31ee038a03d960fff336e75fda48d49c13152,455.89968824386597
2f4d0ba8b7960ef522a09e027c2e6b6205497075,422.6213297843933
ec8023fe855579afd62dd4a8a6da60b7fc6793b2,-3274165187171.105
a8431c5dc49e110d42ca9b3b8ea956582bdc4844,-3274165187161.8564
dd97e0ca3de4a5b8a02e78270b75ca0ebe203ebb,461.80852937698364
1e6a6af52a2b0f254f198fc26312b8c47261aeba,398.4448227882385
188cde61038965b9bc1c874f7d81f3fd7c3815f0,666.1947350502014
6a2aa4caed6c6be94439dcd364528079b131287a,497.0379900932312
c02439fcc09f72a19a3bd4e42ef9abad23b96f5a,503.0830035209656
5075256486748587164fc3170622af701b21fc87,-3274165187153.592
12357b2bb019bf1694ffe33a3218bd3bd54c45cd,485.0649399757385
d8c79f03dc32ca0d7453c7d1f0ec0447d79f7eee,454.89160203933716
89d9dc4d9de06f2d0cdd4dba2997b09cb094f084,-3274165187131.007
75b7f61b22b17fdcc865fe1a75238f4090f25d7d,481.13386392593384
92d49b237a1812dc06948114e9d1ed2ef1b46768,598.3254494667053
7a48ae2165b2829894c952ab60838a7af20168e0,492.45241117477417
1ad51bbf7c21c610b0ac548d521f32e674fb524f,485.7270817756653
c7eac1d3a958cdf037b5ba6b40091feddd854f11,-3274165187180.037
835ce6032947fb96ecde73b33b6caf66ae4e556d,499.57513761520386
0d5812d99dfb4e0ed04dfd964ecaadc8ac088468,468.4381527900696
425f9cc3da2ba9f7456741f422840246688bbda8,370.46659803390503
b6e88ccc0391dece267c4d9b48c44490903b46b4,465.451162815094
d7629981932ce24db6a7b5b517fb45a596617b38,540.5327820777893
310c3f8dd45384575fa7e50214be3bdef8544d34,579.4830193519592
53d44c22cf452cc8853c229cf25fa07a2abf1f28,394.029812335968
13eccb901c037133fe76ecbbed58904572ff2775,484.2658648490906
d17a26497cbda25c25835ce0b4aa419ed30f2a78,-3274165187165.0957
89504f44cdc890073b19be26e62574c50615536d,-3274165187149.006
abc18711518dabe7e3a5b7baa7de479630772981,560.748297214508
475716bd9be22aabc54e6b6ef5958519b2416786,457.51676893234253
11c7926b1b620266e2bc1fb8eaa0197f3f9bf9ac,462.4345326423645
86c838eb84d6b2b11398ebf5a2e4702e1abac79d,399.8378481864929
e6d95d1352ec259fc7e96050ceda73ac60f23e4a,-3274165187160.362
cfacab7dac22d85fa964377ea32b4be78a3b648e,509.5196452140808
fed57b217d41195d999e8bce552d49eb76f59688,-3274165187182.5786
dafda14a14ae17b06457a9c751ca709641fa2a43,495.27006006240845
e254342fabb9a77fb9d3e975a61a3e30928adfda,555.9486689567566
2a099b53c306338d95920b9ea1d7a786ecd29137,-3274165187171.7236
ab26f24b43b865caeb74cfe83bc887b3af2fedd9,-3274165187135.248
2983370b79c09bf78418e4335e0884bb926a5fb0,478.4250569343567
0807d301b8c5484c9bace1f909f1e76b8656c91e,528.7467684745789
4816f04ccbaa1e4b65de8f216a428e1a35cec252,407.405864238739
00ad5d5600298c70d3a4511ef2e84a483bb22c86,409.4231867790222
7b807ff1f62f5e196af28f0b495c359dccba903e,459.5478358268738
3827e819a620d8f9a085c22cea412b1865aed0c7,464.8309245109558
8f8c6bc5499c24cda37005caa310b7207d7801ed,581.3628115653992
5d26e9941bde49a3523668999ea53f4cd6d7c9e6,397.87042570114136
da2d48a8443b76c28d3073a76005e912d2e152b4,581.2853922843933
3e5fa0fda2258366ec6de455735875bd7a86e30a,409.26165437698364
9d8fbcca019a71a67c870dce2de462a019da9c69,533.3361773490906
3dfe82e880147acb09c7170075a65b923c53b6d0,479.9958872795105
c6b1200a3cda2550da02561106d01d043db73a44,413.8727831840515
9c68cce8a9ff170ce8fdd6e30c4b48de0dd1d6c8,-3274165187164.6055
17a85e2166e19b1993126fbff01206beae738a06,647.8876175880432
ca61f22d18a2a12d4b334bc0886508a65fd06cf8,441.3139910697937
9f9fc65511e3191de84d8ee129a1e499bfaeadd0,532.1620545387268
14fd5065cb7cd8bb434afc81af8d05d7b92a216c,-3274165187135.1426
c28e871925f763bd88d85acdaccc17c85f21835a,-3274165187168.3535
0ebc697a57f14982a84f3eec580484644f6c000a,529.8361887931824
bd507a7d96c89d9e0991798a6f9e7e452c5570ad,450.74428129196167
d74bea2e5f86bd313b6bb7907a82b740c6f18e1e,476.3805603981018
446ced3e5fde8d61781304cb4e9e9fe131628a50,542.9567217826843
8e02a8d2104547a599667b38312691bd19b3bb05,488.5041470527649
e490a4b077b1d2750db453b48f6ad43a55cbedcb,599.6279902458191
e4c9df4005db1531039b317e86eaaeac4b06c4fe,581.7808175086975
85873d5f8b0edad63b2d5be9ddabc89dd2ddd1c0,392.069682598114
281fdf12804aeed37efddf06d2f156149fa25757,538.7071833610535
b0bd0c8160b84d218958b30bfa84d36ae2eecc1d,579.6685318946838
87fdb4510def669e4fa6434518d67d253058d250,465.4631943702698
e1e7281374350c1d8823d83d22a4f29aafada269,513.7067332267761
9cb8f42151a04431bca0fe29f4f8b9474ac6173c,466.34953260421753
6769b690480fee480998f11ab1791b1ac6ea398f,536.6159882545471
1e2bdf3db4cfe8a735053ac6fc31928cfe675822,590.4584345817566
ef0b14ee71e890ac849c112effd0da453baa737a,-3274165187154.628
2c1318677c2f31dbcacb31e0645576ead8f10e36,-3274165187117.46
ba2f1709027e9bf363be7f6de512132f7d4af757,492.81425428390503
024cdddafe69a9ecc38a160d9ba4c297650d4baf,-3274165187184.607
0282178843e3c4cda6f4396d0f77ddf4dd5cf8ca,407.0023350715637
f92b5beeaaf6d7050f6e3fa08c3841093461c99e,-3274165187151.797
6e91321e228d6d4dd87f9730a6551d72b33931ee,397.5803713798523
1e48758bf7f8af48969afa1e56ffee66f92f41d2,490.8739380836487
78ce05c90219380972197a06065cfb5a684f8b86,495.02006101608276
39aad74d8e9084f2facfccae4199d91c62db98c4,-3274165187161.282
d1937748cc2c90942de393c34c2255137c803eb2,510.15970182418823
c133dc2945c16fb60ae37db0bc7743959f3da3d8,370.1852984428406
83fa6da48f33782c6dcc3ff3a64a94022221df13,354.0960850715637
d26a47079931199956f0b05bd3dcae4a0273459d,381.1233639717102
9cc4861e6d7a0a86caed8d7b063635cc90133b5a,-3274165187142.0537
d302df44c6e15373315852331ebd3b6dbbb4f2cc,590.6938624382019
7c75c93b5545fdd9e5beb09c956a693548424643,434.41470670700073
85850927c26adce658c878c72674532ff1355a0a,474.5784869194031
d1244777ca02ba8c470c11d07fd4d1f1aeef2841,458.35459756851196
ffbae0ca9e948254b873fc862b12fe39957058e3,491.17542123794556
35338f06701599600faa271b375044621238af07,-3274165187133.33
d44b87fb81b1c525b44b845d8f4311b137a7ca55,-3274165187152.4746
b96064b65630b4832f20c47ce3b7ed5f9be9a052,466.56056451797485
f15ba67882369b617b42295b716c82d8e5af5c70,619.3075251579285
4231b98f39f34149443bd70a4ccef54336a925b1,597.1821045875549
f35249833d1bebb70b5fa6345904cb0e3f222600,611.7228465080261
407d69d21909f9944c6ae17a2a3266993b2a5846,537.1647524833679
5eb3d9141dea67e92d64e4de349dbc84f7e4daad,-3274165187175.4854
e4af0fe1eece28c3316bdb5f7859e0555d816adb,543.1352763175964
01ece8c37e9e349da24020b3a914426b212bf893,520.1234040260315
e2340afbf8f44e672546d21c55a7f16918540ae5,527.6311707496643
b2e5a9e7f53f8f9a8078a5bee7ec6a981a95856a,478.9134554862976
fa6c1cf41ff915d405e1f65f10f564a117baba9d,491.9068875312805
95b67d2b35b0e9d32ffa518017824bb909f823ff,602.2769961357117
601bc46879ceda8acc99c9e024bcf5ae418bed93,-3274165187163.532
038f4ea50e490ef4dc4a8a66d2a938fb5af4cfbb,569.746871471405
8b7d82c481a6ed4a1c5d0ca8012da250be2f0d6d,410.3244585990906
238f25431ccbb438872d987652ccf5bc75c0de28,-3274165187186.979
e764e0c5d6420b20733cd195050ece92813088a8,480.7039475440979
5885904584fd96c4b81b1c7dba12d3069f1279e7,495.728018283844
f3d828523fb53b206d38e0d6c383dcb8386fff06,463.8213028907776
129760f8a10b98f61fc894a2643cae4cfb0bb4e2,448.1016926765442
d93f82953b232e32f09c49980023a6dd5190f82e,403.9151997566223
ebb32cf7d8b122a5dabd41723d31d834147b0944,456.85448122024536
26451da54b7c50dd68a91b78480fae246c5c9533,-3274165187161.9146
7ede2e4d7b38337e9819adbcd29f493efaf1422f,473.5407509803772
b9e4381ea0e72ecc8e3151c5aa12a1eeb6f71ff3,420.97909593582153
27d03b6f1128b3834d6da1fbab4fdb51f29528a1,-3274165187164.265
4c655a6be04f11039d8691c84f32a127aa31302b,435.0353922843933
9b11807d3cd299ae7c4673b996efde237367869f,448.89633893966675
29fafe8bae98f668dd51b9f8be530d27463d1028,-3274165187153.5107
e8f1b07f87537cb6dfa1ad1427023dc333615908,453.73274087905884
36aebe2504c407fae6a55dd78b6088606650b14e,-3274165187143.5723
32d60cd95e9dabae2aed8f052195d6eed8703ed1,-3274165187146.5513
6b6eee04163a5cd03fd3b7ae6c5dc1aabe77be1b,651.3577151298523
ef18490c7eb36b305d531c27369096537d08755f,398.6282343864441
c69a7ad481dacbef32e5b399675ec26c653c0983,457.1576647758484
cf762d282e71afd27f192bfecbea9deecf0e48dd,422.1861262321472
8da0e8a66b166af3fbcc90b8a3648dc4ce30ca66,495.2534203529358
f97331e59feafd161d011018f9c74fba1fae199f,527.094172000885
58aa87c8d62f7e274075e201f0321699b63a2449,481.99399423599243
2aeae4cb7ff22ac771309a15f6bb72cbf71663e8,-3274165187130.0024
22a5b471349d6a7f6481f7e41e759d42d700f321,-3274165187135.125
c098d4843d7e2c6f092659d6c7e856561e1bf965,487.11111402511597
69b82b274c4e45630e076443ad0f92022d55f561,528.2899012565613
88c09b0e47df70ac2a800ee9356c07c149e47965,519.9426732063293
c0f03ca18e52b127c3c65c66ca3e9ee8338066a9,472.1114602088928
130552305b1d235736ead954f3a39a31a5e26a85,468.86341524124146
4568958f97d91d411e056f26e468826db0f65252,-3274165187107.24
cbf871506b2a8d2a250a613b163fd36613967987,-3274165187139.49
38a2d03c567e15017340fc668151031745829f6f,397.6875901222229
6ae74b2f1e84cea7bf8f3cae68aa0233fcf0d064,508.2318186759949
f34367830fcea24bed44531a21723c743aa23388,409.1759104728699
898940208d1a3c6a9ea725ea81f70d9b19de9d6d,-3274165187155.824
2947711097206170cb5cfcad8b3264e7d46cf84b,532.2436089515686
e62a7ba6f2a93d3ad7f8762b64b4637d687fc2f8,377.33103799819946
4236bab9aa4fda581822d73b2673e18173259236,584.5167765617371
8b74ecf4de459564720217586afd122cdd9a8dc7,362.1252598762512
3159104a8cb51f88391d02e5679c7b8164e3cf3c,407.52605390548706
b7e095ed890bd1d17a60cf3a9b09d66412ef838d,-3274165187172.8384
ea71616417d91e7c2de90e3cc7e429379b8cf720,507.1889328956604
b88b2ecdda851269372c7abd185d062a7e6d2c06,527.1334004402161
9c73e772e63092cb448869f90d7a2239dded321b,-3274165187161.899
6a0719a5fb508494cab0f47bdd2f92e2d5d0572b,389.15487241744995
98aa4c1c55ff040e12b69753c3dd1b04875ef742,-3274165187145.0264
c48349804ad466de8b8c6b8e32897f1f45e9c3dc,-3274165187139.4346
d945f52c48de4820b70d2ff189e79d3533d6ad19,453.019633769989
8fe2c10948fd33bdc81b52c706b0ff35eb98363e,527.5422739982605
52feee56c52b89353482d8ff79596da74721397d,463.3702607154846
4e18ab8ae4fd83938f5494798f508d5367cac2d2,420.7735676765442
7730709b7ca12db00680265a9cc539d8aa1fc514,-3274165187114.4717
8cd4a434960e502f24fc78dc6dec07b6f334b4b5,432.8919177055359
a39c1a2900822cc809183f0ca9a5a5fb7b3ce78e,456.6810908317566
54ff102165b4e93fac3b1f5da7f71819da23748e,428.9832901954651
d4b5ef6763f16e3d4ed198c2fc6b08e7b7a4b813,426.10270261764526
2d5560d6dbef33600be60952b3aca292c59ea7b0,450.2934947013855
980beb6549cdfb6c50c021ebac3193ab8a767283,440.87729692459106
49ce40d232d573f1b4c2dedaf7d62b51a41f376a,373.79526948928833
976c956801b752be72d06bf859a82f6f8d81f125,496.1684947013855
d623c0a31c3bed84a4bb48d84e71fd2680276aba,-3274165187153.9614
18f200b076c037a10fa275ac170a70490f5dfbb2,414.80021619796753
42d7da47303db95ea24874a9982c45e9154fe14b,-3274165187193.039
3eafd7a24678d09e9e32a45cfadd28505e3868dc,-3274165187122.3066
cee30066639835f12782e9590849ca897ac1b171,632.1795258522034
18130c488765f063eceb9fedfe87e7cdf2fbdb0d,509.16604471206665
0181d96df3733bc40c221a488d453f150d34d829,482.11584424972534
c9d8c520f64aa59e3b241482268d5071698514b7,486.79957914352417
e4429cb4643af3638695f52912a9594f6bb5254a,503.454448223114
02b349161484b5bdda3e5de7767518da1ef52564,-3274165187134.5166
31b7a6f4a7402a43e668a2c7ced72e1a14bc1d79,559.5120186805725
23aa1ab1064be4febd0b0e54f239176bac13d4a2,540.1100525856018
813c8241c45c9baf7cc1ecae80a0690059c3d99f,558.4771952629089
27ab51f4028992f4d54134a73a8bf348d9d8474a,439.34056329727173
e3243dd90fbcd04e7d365b99f8dc3ff3ea632333,482.3962712287903
4b213cf1f92a34b91d49d99d859efe8a2914694d,522.9052805900574
63393ce3741aba030985130fbdc82348bc5c964a,512.2752909660339
a0844cd384bb27f263b50028a152e1aea6f3041b,497.44610261917114
606410be41322d2521a4eb5a9ec1eace4c3f7ee1,-3274165187182.326
175d6355ba4120e9f46ef8095cd0a6e3efaef2a0,443.8236231803894
05bed747735a3b719cf869424f7a86c902bea946,-3274165187133.3867
d0acd5258d606e92178448427c5c8b15ab1b4fc8,580.4705348014832
f0676bdaa1b75a4bd3cfa8f4cd592b7dc9b67028,-3274165187164.753
97b06064bbe6f8ef5c82aad4c36edd13027bd276,506.7554850578308
f797a3d3f9d36a2e6aa58777fda7860cbb5d45ef,413.04902601242065
fbfe3b211d65b0c8b380d11a3922eafd0a5577c5,-3274165187149.721
51e6eb7de613c8b30620286f5c0f462e81001120,440.6687569618225
dbe6f4d0215f8d89d4b090cf67852e6b2d41f557,441.8926463127136
72fb4a27711b359a6195f60a1ecd7e363180e008,483.36723947525024
02b14c28322ce1f776ca1ba0ea56a9964d681fc7,421.72515535354614
39d2bd056fe559e69df7f1ee9598823180c8f7e6,453.0634732246399
149b7dbf924bf41b3096ea7e2479f7e8bf4723dd,519.0683588981628
449e100c1d2dc0a74be99f3aea887ac2c80af9cc,586.6738305091858
a619a9d3ca266f111b5d1a0a7404ac00f89453f2,495.17654371261597
4a514b8fa6795dcd5e14ecd1c907d540244f637a,526.9285769462585
1c4cf1dd3a08d83a4d5e05551e6768f0ac277f82,456.5087037086487
13377ed3698676358403b48d0eda8c7ee1d6aecc,638.0589938163757
0cc31c062cd6116dbd107ea8dcd2e65b2bf720bc,435.95677423477173
ce766367ff6851524770c40400c6ba253659f78e,-3274165187182.563
ec4b170cd9fec2885fdc24b4b54c2dea7433af59,483.4282374382019
a69d75df09174f2e48c58f4de054e5aedfb3dd93,-3274165187140.0063
ffd73716669770ef69fb5db55c040b4bf9ca8876,529.0114598274231
d4348ecffd6bcf2240a87e2894b44b060871b4a8,516.3957943916321
a0bad05324fa944b2f9f9f423b24dd4c0b8b9267,447.11635541915894
20b0239ad3768ac025647a4114172ab3732b56cb,622.2642197608948
e4fce8a6574ac028ae294e2df0adafbc01cf0d46,451.77907037734985
841018c0f460b185b0203cd15e9d649e226f0177,-3274165187124.2637
df2acc0d65eae18026825eea094d5860a7596d0b,616.2633500099182
3e496cde35ea69dd40732f9173985b576e676117,-3274165187096.962
5e39822518efc205895979466db22326f89c5141,-3274165187173.768
f84c83e72774e002b242e071238bdd0325b3d776,-3274165187143.96
450cca333151ec503717ae505d19a34e1eb101ba,451.27004957199097
1f3bf345c9b7fd0f39936c2787837b0ad63272fb,-3274165187147.1104
5f3feabb95a247d3256fa6c1937f9a3fa5ca9a00,412.4223589897156
04a933b4c8a0c0ee3824c2d1307bb04ef7657e6b,-3274165187167.264
a7ac1df6dd2c56c6de9223a7d79b2e9d2a0a054a,623.8930277824402
77b19663f69d3e984be73a22a31d776e7c04c45c,445.89163160324097
675adb56716f130faa018d3736a41be1e2a17d31,-3274165187142.7783
54da87b25a92c3b2315e1a6120398c2712416a14,414.14752531051636
33e5ac627bb4d6ee3a31129aba4cc86b83d8a0a5,452.72728204727173
b3870fccd7e1ca99ea0fd1d38b6b13f2ca02d647,-3274165187182.134
6d0b3f38be1ec7bb211171c5c90845fca38a67ec,-3274165187125.456
48bfd5beef96980f829cc0105a9f6bdcbafc58a1,-3274165187154.0083
6583c26f055db28ad39587d7222d4bb841e8ea67,497.44945764541626
db9fdf021693e9620c80ed9a4d414557fd6d19f5,362.2186818122864
bdfbcecd2b9b0fb6e0ae83cfa0fe31aa8d697cae,556.7013611793518
a16fec7d39e6888925c45547f002554482b7cdec,370.0493311882019
dbf3c924c9e7babdc4b0be2ae7ff7fb193a14596,422.50117349624634
422706a8f501b893c3afcf0568ed96d27e48c23e,484.5356020927429
910beddbfd181b30cbe00ebf15707179709b2e1c,-3274165187090.042
be5ba4c4aa6628688aa6402e8d97c28ddad1681a,491.9960970878601
2ea05555158319a6deb81688815814e56eb1d0f7,-3274165187177.5874
57b58443cda566f5cf3bd4e500b8623eb9709975,516.5929942131042
1276389d1bedd7bb0349f43ae9f1b45d7e07a900,478.52117109298706
b4d5188a4fdd2a86d6f769578fbbecfafff742d1,-3274165187156.827
e19c44f83bbd09c6a4225663c603f66d32b8edb6,443.8525424003601
7d792999dcf5d87104871e8f4030b7d777ebeb48,-3274165187116.521
aa800b37a8299e5ef1952ee4659c44ac0f4e3a9f,-3274165187114.674
8c000f24fa59f6853dd3934d184bed253ad81c40,525.8106532096863
cc1018598e1fc9a11fc3e0f37b20afa3148783ba,-3274165187120.1797
dadee048244caf3d6c6e6fb9fa46f047f30333a7,-3274165187198.02
92d26d442aa39811a925e409313c2155c70bd207,423.37343168258667
9b23673b3ccac52dcac8db1ae1e1940c04cf9f3b,553.5634379386902
51a89fc2f4d2050bd4e14c9b57f2b866fa313b50,-3274165187154.461
e0046f52481512ec10030f695dd3d56c14963819,563.2653756141663
4c3d0438add4c03cb81a25c5eee309226aa28053,481.1747670173645
a6ccfd0a72c41402e21ee1249bee9555d0f6ca85,527.5808596611023
a3907b7aea4adf9c53cbde27bffdcef60a0d04e5,-3274165187127.087
0ae9567502f385d06a8367de33e93952a2ab70c0,538.6621308326721
69d2ddc8bdf8d604a71a2752b116907482329a27,419.63559007644653
a1203344dc3ac6e15e54db1b21423904cdd91800,454.94646406173706
c759ad904d22197f1cf3b5ef9e41ee1609513cea,691.2011170387268
9c116780cc06704304d288d079076f160a17e16e,490.2253632545471
5ec30b784da3aea81e18bf21e7892e19e48bfe8c,444.0103440284729
29ff45ccdb3218636888020586ad0937061d5fce,518.8606610298157
53b40f113d9d9e8d8912f8617f6dc02ce58527ea,-3274165187143.7256
56de6d3b1e9154dc987213e9be4c1cd4afff4844,-3274165187129.875
42e41941b2e875c39adea29e0316d4463b645bc9,565.0171418190002
8bd03c9e28441366b398da85e8cc788bf1cae5e6,407.7231774330139
3ace49b9611aa1c405b2c02d2a901e6b444a7b01,427.0872073173523
c5a416e9d46068859aa2aba316db0653b8bfe95d,407.2505211830139
79241e179af88eebfc54cb143d00a31f32dc1543,392.93794202804565
08388faaa66a1114f5c9f268f91604a87c53bc1c,403.2230181694031
c5b5e075d4bfb13fb80a3220ff735a47c3064e96,-3274165187148.6484
755163a5846bc975b2f56d173b8d007274af14e9,467.47776460647583
9dc8176b2b435cdabef75b6bdba80010da32bdac,481.98264265060425
db58077a6d9064040df91d4c211f102003d2e1e2,492.4664797782898
ae74666fdb53a31eabb98ff1f8be09c01d3c90d9,542.7151131629944
16397992b0106ec27c19b528b0e054cd177ebc22,576.3677477836609
ac31ca75101445def2cf48e297b8928655378167,427.7018361091614
278fefb75892bd65c121cf6c61ee1a4b78cf7929,-3274165187181.674
8fe81ee79ae22a3b9cd83a833861e0970c565c29,434.1890835762024
2cbb5a6a737fe9b8cd65c28132dc0f62a7c9f932,556.9447550773621
172c3201202c7da0b9a8233e72fde6d0c6f8d388,446.3008761405945
798aa833377b56d48abf3216c1b5a631c3149322,455.7995171546936
1e640126b34faff7accbcc0682260a5ab9476f66,-3274165187145.6875
ca044ecc0326ffc8dd05e80824b936d3a4a9e4f8,625.5860638618469
5bc8c472a9d28a0d0f92c9f46470258394d7e363,438.6302218437195
826b79288e1f91a3e15010d40bef197c37340b69,467.23446226119995
6c6b6f825e9bca4c092d2e3dabe056ec8300d921,577.3099818229675
1653a4b2843735e9649b54a57c6146d3c8c2a5a4,528.4853043556213
f77d32cb03e2d5c6607c3169151b8b24ba11cd14,383.994677066803
fcd382593b2bba0637f03548f6a0d7da6835f51a,441.88377809524536
de5a01f34e0029656f45f0f7c29d71f9a2d7be97,585.792227268219
a7cc1691397eb337db3ab74d7f15d2682ce98f99,-3274165187184.765
a23b332bafcca06eb8cefda864c756f5791de732,550.2850184440613
ff298bf688bde9db13791da42e91b7d40a02bd0a,545.9962105751038
0d46f75ddcee3b4587305b7316f53d3a3c149bdf,530.931628704071
ddd777e1831b4503bf1ab99610fd57852b52b2c1,449.2888035774231
19e929094c9125d910057a57e7f5848a0664b815,440.18910932540894
c3b3a42edbd7966a308858e9c60a0f5699280255,556.2647395133972
69029c08cd046608078c004179d57137c7bc9789,499.11482095718384
06f46db734fb75f5a610d28c37b830c2c0c193c2,482.7664370536804
420e2c2feb6b050c91b9badff729fa95cdc9cd73,598.9149508476257
c145f2fc6dc2a3d238e440be5eeacb9225a12e88,557.9730563163757
296c589f825e518bf2656d32ca54043e9642b5e5,507.2200264930725
5a02e1ababe03db1aafe9fa1176e0b8d42ada72c,471.85148572921753
69bb73b125a392aa8bcdb97ccb824827a83f02a6,527.8116822242737
41b5f19354c8262b799b2d6fd433f5f056d64c21,368.29136323928833
179e4eb03317a216cce73131c1fe32df6d7affc7,418.5209183692932
683d4874912f09abdb539e4d53f4c466a7b22bec,437.89613676071167
2d6ee8009d8d740b82fc986536a6046cc07a0547,-3274165187161.7256
cf05f39e6be2a1f1fb1eaa48a1e1f199bd62ffb8,446.167640209198
1e198a957380b99a5522bb8ccd848c77cab55cd4,465.3299717903137
65116120167f20ec93fb8a852a2ae24c6ea83e3b,508.4042935371399
c6cc92d5343c2833343ca95870de90ab97e954ff,516.8713488578796
851f227e847b2fa8e19b9f120d42897c27c8569d,-3274165187144.5303
9b413c2c7b2222d50e112d2ff513eb8becef359c,416.91145372390747
b133590aa5255266e53a7e5cc9ff98c7ecba5b07,562.1824641227722
c389d7fe6b068ae69d9e18e860116bf3e83729f5,442.3294053077698
04b6d3386f2ff30822cea94b2335647b08634f69,428.24112272262573
1ab970adf4511759f8696ed663087edacc27afbc,-3274165187096.9395
122a1a72a6a33b5d34af8c204b089e6eb3a6ffc7,465.6985468864441
f79f9d53534914cc05e3b69b442befc8747d39e5,529.3205552101135
b9dca5370778c64f1743eab56bcff742b312866a,455.8761477470398
f5a8f5810316ca0e32f1891b295b2ff52855031e,499.7407069206238
467224cc802895d7c56ddade42b895a4f9feb351,523.1884722709656
ecc35aaab26f1e81337edcca3215aeee255fb4a8,420.6828236579895
3a1145582896288ce470f8e6e6ccfc8c4d5f7dc6,475.8216700553894
5d6b378efe9bee999365f7e7f2baef121d802554,439.13077211380005
e559b0224c70c5f6375cab74919eda3157a95fa3,395.5722107887268
e08934a95a0424ab45b35196cfc130079047bbb0,-3274165187181.397
bc44f7f52c8e06d0de82f9c039b9da38d1b3a76d,476.67013788223267
e9d39ade4112655fdf26965da153d02dd6a97b69,-3274165187170.317
942dc483fcd8124d7fcf466f510d86ad29f15e15,-3274165187127.0522
3450b511f871652abae2d58183296f0e72276a87,399.6798119544983
ac622d213a881f9eafabd518aeb3aaa5b45db706,448.9503712654114
3edb63618d5cc43193bab8193e35a631410fd76c,-3274165187147.312
a43be57516977c471b76b5b4189d4cd1167b5d11,-3274165187177.6533
3e560c1c260b4313ad253f31c77cc6737f3778a1,380.0024905204773
8252119c0397e283807d1ea96789b09a95ed70d8,-3274165187166.0737
